family,genus,species,name,n
Halictidae,Lasioglossum,potosi,Lasioglossum_potosi,45
Halictidae,Lasioglossum,prasinogaster,Lasioglossum_prasinogaster,31
Halictidae,Lasioglossum,pruinosum,Lasioglossum_pruinosum,15653
Halictidae,Lasioglossum,pulveris,Lasioglossum_pulveris,1232
Halictidae,Lasioglossum,punctatoventre,Lasioglossum_punctatoventre,1691
Halictidae,Lasioglossum,puteulanum,Lasioglossum_puteulanum,289
Halictidae,Lasioglossum,quebecense,Lasioglossum_quebecense,3094
Halictidae,Lasioglossum,raleighense,Lasioglossum_raleighense,44
Halictidae,Lasioglossum,reticulatum,Lasioglossum_reticulatum,4900
Halictidae,Lasioglossum,robustum,Lasioglossum_robustum,70
Halictidae,Lasioglossum,rohweri,Lasioglossum_rohweri,728
Halictidae,Lasioglossum,rozeni,Lasioglossum_rozeni,14
Halictidae,Lasioglossum,ruficorne,Lasioglossum_ruficorne,51
Halictidae,Lasioglossum,rufitarse,Lasioglossum_rufitarse,33
Halictidae,Lasioglossum,rufulipes,Lasioglossum_rufulipes,4
Halictidae,Lasioglossum,ruidosense,Lasioglossum_ruidosense,1507
Halictidae,Lasioglossum,rupticristum,Lasioglossum_rupticristum,14
Halictidae,Lasioglossum,sagax,Lasioglossum_sagax,73
Halictidae,Lasioglossum,sedi,Lasioglossum_sedi,740
Halictidae,Lasioglossum,semibrunneum,Lasioglossum_semibrunneum,424
Halictidae,Lasioglossum,semicaeruleum,Lasioglossum_semicaeruleum,19730
Halictidae,Lasioglossum,sequoiae,Lasioglossum_sequoiae,9
Halictidae,Lasioglossum,sheffieldi,Lasioglossum_sheffieldi,12
Halictidae,Lasioglossum,simplex,Lasioglossum_simplex,69
Halictidae,Lasioglossum,sisymbrii,Lasioglossum_sisymbrii,6451
Halictidae,Lasioglossum,smilacinae,Lasioglossum_smilacinae,384
Halictidae,Lasioglossum,sopinci,Lasioglossum_sopinci,148
Halictidae,Lasioglossum,sphecodicolor,Lasioglossum_sphecodicolor,4
Halictidae,Lasioglossum,strigosigena,Lasioglossum_strigosigena,16
Halictidae,Lasioglossum,subversans,Lasioglossum_subversans,26
Halictidae,Lasioglossum,subviridatum,Lasioglossum_subviridatum,1451
Halictidae,Lasioglossum,succinipenne,Lasioglossum_succinipenne,50
Halictidae,Lasioglossum,surianae,Lasioglossum_surianae,26
Halictidae,Lasioglossum,swenki,Lasioglossum_swenki,119
Halictidae,Lasioglossum,synthyridis,Lasioglossum_synthyridis,16
Halictidae,Lasioglossum,tamiamense,Lasioglossum_tamiamense,63
Halictidae,Lasioglossum,tarponense,Lasioglossum_tarponense,2805
Halictidae,Lasioglossum,taylorae,Lasioglossum_taylorae,81
Halictidae,Lasioglossum,tegulare,Lasioglossum_tegulare,11937
Halictidae,Lasioglossum,tegulariforme,Lasioglossum_tegulariforme,765
Halictidae,Lasioglossum,tenax,Lasioglossum_tenax,192
Halictidae,Lasioglossum,testaceum,Lasioglossum_testaceum,625
Halictidae,Lasioglossum,texanum,Lasioglossum_texanum,302
Halictidae,Lasioglossum,timothyi,Lasioglossum_timothyi,241
Halictidae,Lasioglossum,titusi,Lasioglossum_titusi,2802
Halictidae,Lasioglossum,transvorsum,Lasioglossum_transvorsum,8
Halictidae,Lasioglossum,tricnicos,Lasioglossum_tricnicos,25
Halictidae,Lasioglossum,trigeminum,Lasioglossum_trigeminum,54
Halictidae,Lasioglossum,trizonatum,Lasioglossum_trizonatum,1946
Halictidae,Lasioglossum,truncatum,Lasioglossum_truncatum,544
Halictidae,Lasioglossum,umbripenne,Lasioglossum_umbripenne,40
Halictidae,Lasioglossum,uyacicola,Lasioglossum_uyacicola,9
Halictidae,Lasioglossum,versans,Lasioglossum_versans,1005
Halictidae,Lasioglossum,versatum,Lasioglossum_versatum,24075
Halictidae,Lasioglossum,vierecki,Lasioglossum_vierecki,2038
Halictidae,Lasioglossum,viridatum,Lasioglossum_viridatum,3211
Halictidae,Lasioglossum,viridipetrellum,Lasioglossum_viridipetrellum,3
Halictidae,Lasioglossum,weemsi,Lasioglossum_weemsi,848
Halictidae,Lasioglossum,xyriotropis,Lasioglossum_xyriotropis,7
Halictidae,Lasioglossum,zephyrum,Lasioglossum_zephyrum,2625
Halictidae,Lasioglossum,zephyrus,Lasioglossum_zephyrus,462
Halictidae,Lasioglossum,zonulum,Lasioglossum_zonulum,1571
Halictidae,Megalopta,amoena,Megalopta_amoena,3
Halictidae,Megalopta,atra,Megalopta_atra,8
Halictidae,Megalopta,genalis,Megalopta_genalis,237
Halictidae,Megaloptina,ogilviei,Megaloptina_ogilviei,4
Halictidae,Mexalictus,arizonensis,Mexalictus_arizonensis,24
Halictidae,Mexalictus,mexicanus,Mexalictus_mexicanus,15
Halictidae,Mexalictus,micheneri,Mexalictus_micheneri,8
Halictidae,Micralictoides,altadenae,Micralictoides_altadenae,57
Halictidae,Micralictoides,grossus,Micralictoides_grossus,5
Halictidae,Micralictoides,mojavensis,Micralictoides_mojavensis,12
Halictidae,Micralictoides,ruficaudus,Micralictoides_ruficaudus,82
Halictidae,Microsphecodes,kathleenae,Microsphecodes_kathleenae,13
Halictidae,Neocorynura,carolinae,Neocorynura_carolinae,3
Halictidae,Neocorynura,centroamericana,Neocorynura_centroamericana,29
Halictidae,Neocorynura,chapadicola,Neocorynura_chapadicola,3
Halictidae,Neocorynura,cribrita,Neocorynura_cribrita,20
Halictidae,Neocorynura,discolor,Neocorynura_discolor,98
Halictidae,Neocorynura,fumipennis,Neocorynura_fumipennis,55
Halictidae,Neocorynura,lignys,Neocorynura_lignys,94
Halictidae,Neocorynura,minae,Neocorynura_minae,24
Halictidae,Neocorynura,pubescens,Neocorynura_pubescens,484
Halictidae,Neocorynura,rubida,Neocorynura_rubida,3
Halictidae,Neocorynura,rufa,Neocorynura_rufa,7
Halictidae,Neocorynura,tica,Neocorynura_tica,3
Halictidae,Nomia,angustitibialis,Nomia_angustitibialis,131
Halictidae,Nomia,fedorensis,Nomia_fedorensis,51
Halictidae,Nomia,foxii,Nomia_foxii,1028
Halictidae,Nomia,howardi,Nomia_howardi,68
Halictidae,Nomia,maneei,Nomia_maneei,215
Halictidae,Nomia,melanderi,Nomia_melanderi,1342
Halictidae,Nomia,nortoni,Nomia_nortoni,440
Halictidae,Nomia,robinsoni,Nomia_robinsoni,41
Halictidae,Nomia,tetrazonata,Nomia_tetrazonata,1036
Halictidae,Nomia,universitatis,Nomia_universitatis,50
Halictidae,Paragapostemon,coelestinus,Paragapostemon_coelestinus,120
Halictidae,Pereirapis,semiaurata,Pereirapis_semiaurata,265
Halictidae,Protodufourea,eickworti,Protodufourea_eickworti,481
Halictidae,Protodufourea,koso,Protodufourea_koso,49
Halictidae,Protodufourea,parca,Protodufourea_parca,35
Halictidae,Protodufourea,wasbaueri,Protodufourea_wasbaueri,4
Halictidae,Protodufourea,zavortinki,Protodufourea_zavortinki,7
Halictidae,Pseudaugochlora,graminea,Pseudaugochlora_graminea,644
Halictidae,Pseudaugochlora,sordicutis,Pseudaugochlora_sordicutis,92
Halictidae,Ptilocleptis,tomentosa,Ptilocleptis_tomentosa,29
Halictidae,Rhinetula,denticrus,Rhinetula_denticrus,42
Halictidae,Sphecodes,antennariae,Sphecodes_antennariae,17
Halictidae,Sphecodes,aroniae,Sphecodes_aroniae,102
Halictidae,Sphecodes,arvensiformis,Sphecodes_arvensiformis,82
Halictidae,Sphecodes,atlantis,Sphecodes_atlantis,243
Halictidae,Sphecodes,autumnalis,Sphecodes_autumnalis,66
Halictidae,Sphecodes,banksii,Sphecodes_banksii,51
Halictidae,Sphecodes,brachycephalus,Sphecodes_brachycephalus,223
Halictidae,Sphecodes,clematidis,Sphecodes_clematidis,40
Halictidae,Sphecodes,confertus,Sphecodes_confertus,306
Halictidae,Sphecodes,coronus,Sphecodes_coronus,367
Halictidae,Sphecodes,costaricensis,Sphecodes_costaricensis,387
Halictidae,Sphecodes,cressonii,Sphecodes_cressonii,151
Halictidae,Sphecodes,davisii,Sphecodes_davisii,407
Halictidae,Sphecodes,dichrous,Sphecodes_dichrous,292
Halictidae,Sphecodes,eustictus,Sphecodes_eustictus,75
Halictidae,Sphecodes,fattigi,Sphecodes_fattigi,156
Halictidae,Sphecodes,galerus,Sphecodes_galerus,35
Halictidae,Sphecodes,heraclei,Sphecodes_heraclei,341
Halictidae,Sphecodes,illinoensis,Sphecodes_illinoensis,91
Halictidae,Sphecodes,johnsonii,Sphecodes_johnsonii,211
Halictidae,Sphecodes,kincaidii,Sphecodes_kincaidii,8
Halictidae,Sphecodes,levis,Sphecodes_levis,83
Halictidae,Sphecodes,mandibularis,Sphecodes_mandibularis,160
Halictidae,Sphecodes,manni,Sphecodes_manni,11
Halictidae,Sphecodes,minor,Sphecodes_minor,170
Halictidae,Sphecodes,pecosensis,Sphecodes_pecosensis,110
Halictidae,Sphecodes,pimpinellae,Sphecodes_pimpinellae,46
Halictidae,Sphecodes,prosphorus,Sphecodes_prosphorus,36
Halictidae,Sphecodes,pycnanthemi,Sphecodes_pycnanthemi,4
Halictidae,Sphecodes,ranunculi,Sphecodes_ranunculi,230
Halictidae,Sphecodes,rhois,Sphecodes_rhois,91
Halictidae,Sphecodes,smilacinae,Sphecodes_smilacinae,3
Halictidae,Sphecodes,solonis,Sphecodes_solonis,24
Halictidae,Sphecodes,sophiae,Sphecodes_sophiae,23
Halictidae,Sphecodes,townesi,Sphecodes_townesi,25
Halictidae,Sphecodes,veganus,Sphecodes_veganus,57
Halictidae,Sphecodosoma,beameri,Sphecodosoma_beameri,543
Halictidae,Sphecodosoma,dicksoni,Sphecodosoma_dicksoni,289
Halictidae,Sphecodosoma,pratti,Sphecodosoma_pratti,47
Halictidae,Temnosoma,smaragdinum,Temnosoma_smaragdinum,36
Halictidae,Xeralictus,bicuspidariae,Xeralictus_bicuspidariae,586
Halictidae,Xeralictus,timberlakei,Xeralictus_timberlakei,127
Megachilidae,Anthidiellum,apicale,Anthidiellum_apicale,393
Megachilidae,Anthidiellum,azteca,Anthidiellum_azteca,35
Megachilidae,Anthidiellum,ehrhorni,Anthidiellum_ehrhorni,237
Megachilidae,Anthidiellum,eiseni,Anthidiellum_eiseni,33
Megachilidae,Anthidiellum,hondurasicum,Anthidiellum_hondurasicum,10
Megachilidae,Anthidiellum,notatum,Anthidiellum_notatum,2125
Megachilidae,Anthidiellum,perplexum,Anthidiellum_perplexum,260
Megachilidae,Anthidiellum,toltecum,Anthidiellum_toltecum,33
Megachilidae,Anthidium,atrifrons,Anthidium_atrifrons,103
Megachilidae,Anthidium,atripes,Anthidium_atripes,92
Megachilidae,Anthidium,banningense,Anthidium_banningense,138
Megachilidae,Anthidium,clypeodentatum,Anthidium_clypeodentatum,71
Megachilidae,Anthidium,cochimi,Anthidium_cochimi,74
Megachilidae,Anthidium,cockerelli,Anthidium_cockerelli,482
Megachilidae,Anthidium,collectum,Anthidium_collectum,573
Megachilidae,Anthidium,dammersi,Anthidium_dammersi,52
Megachilidae,Anthidium,duomarginatum,Anthidium_duomarginatum,58
Megachilidae,Anthidium,edwardsii,Anthidium_edwardsii,390
Megachilidae,Anthidium,emarginatum,Anthidium_emarginatum,279
Megachilidae,Anthidium,florentinum,Anthidium_florentinum,16
Megachilidae,Anthidium,formosum,Anthidium_formosum,80
Megachilidae,Anthidium,hallinani,Anthidium_hallinani,6
Megachilidae,Anthidium,illustre,Anthidium_illustre,233
Megachilidae,Anthidium,jocosum,Anthidium_jocosum,725
Megachilidae,Anthidium,labergei,Anthidium_labergei,20
Megachilidae,Anthidium,maculifrons,Anthidium_maculifrons,297
Megachilidae,Anthidium,maculosum,Anthidium_maculosum,1141
Megachilidae,Anthidium,michenerorum,Anthidium_michenerorum,11
Megachilidae,Anthidium,mormonum,Anthidium_mormonum,464
Megachilidae,Anthidium,pallidiclypeum,Anthidium_pallidiclypeum,27
Megachilidae,Anthidium,palliventre,Anthidium_palliventre,117
Megachilidae,Anthidium,palmarum,Anthidium_palmarum,784
Megachilidae,Anthidium,parkeri,Anthidium_parkeri,11
Megachilidae,Anthidium,paroselae,Anthidium_paroselae,341
Megachilidae,Anthidium,placitum,Anthidium_placitum,301
Megachilidae,Anthidium,porterae,Anthidium_porterae,631
Megachilidae,Anthidium,psoraleae,Anthidium_psoraleae,66
Megachilidae,Anthidium,quetzalcoatli,Anthidium_quetzalcoatli,4
Megachilidae,Anthidium,rodecki,Anthidium_rodecki,92
Megachilidae,Anthidium,rodriguezi,Anthidium_rodriguezi,42
Megachilidae,Anthidium,sanguinicaudum,Anthidium_sanguinicaudum,5
Megachilidae,Anthidium,schwarzi,Anthidium_schwarzi,33
Megachilidae,Anthidium,sonorense,Anthidium_sonorense,63
Megachilidae,Anthidium,tenuiflorae,Anthidium_tenuiflorae,548
Megachilidae,Anthidium,utahense,Anthidium_utahense,655
Megachilidae,Anthodioctes,banksi,Anthodioctes_banksi,3
Megachilidae,Anthodioctes,calcaratus,Anthodioctes_calcaratus,27
Megachilidae,Anthodioctes,gualanensis,Anthodioctes_gualanensis,134
Megachilidae,Anthodioctes,lourdes,Anthodioctes_lourdes,4
Megachilidae,Ashmeadiella,altadenae,Ashmeadiella_altadenae,14
Megachilidae,Ashmeadiella,aridula,Ashmeadiella_aridula,1600
Megachilidae,Ashmeadiella,australis,Ashmeadiella_australis,407
Megachilidae,Ashmeadiella,barberi,Ashmeadiella_barberi,4
Megachilidae,Ashmeadiella,bequaerti,Ashmeadiella_bequaerti,55
Megachilidae,Ashmeadiella,bigeloviae,Ashmeadiella_bigeloviae,2022
Megachilidae,Ashmeadiella,biscopula,Ashmeadiella_biscopula,30
Megachilidae,Ashmeadiella,breviceps,Ashmeadiella_breviceps,544
Megachilidae,Ashmeadiella,bucconis,Ashmeadiella_bucconis,1756
Megachilidae,Ashmeadiella,cactorum,Ashmeadiella_cactorum,2971
Megachilidae,Ashmeadiella,californica,Ashmeadiella_californica,1034
Megachilidae,Ashmeadiella,cazieri,Ashmeadiella_cazieri,166
Megachilidae,Ashmeadiella,clypeodentata,Ashmeadiella_clypeodentata,1096
Megachilidae,Ashmeadiella,cockerelli,Ashmeadiella_cockerelli,4
Megachilidae,Ashmeadiella,cubiceps,Ashmeadiella_cubiceps,173
Megachilidae,Ashmeadiella,difugita,Ashmeadiella_difugita,164
Megachilidae,Ashmeadiella,erema,Ashmeadiella_erema,99
Megachilidae,Ashmeadiella,eurynorhyncha,Ashmeadiella_eurynorhyncha,93
Megachilidae,Ashmeadiella,femorata,Ashmeadiella_femorata,357
Megachilidae,Ashmeadiella,floridana,Ashmeadiella_floridana,21
Megachilidae,Ashmeadiella,foveata,Ashmeadiella_foveata,238
Megachilidae,Ashmeadiella,foxiella,Ashmeadiella_foxiella,12
Megachilidae,Ashmeadiella,gillettei,Ashmeadiella_gillettei,1348
Megachilidae,Ashmeadiella,holtii,Ashmeadiella_holtii,220
Megachilidae,Ashmeadiella,hurdiana,Ashmeadiella_hurdiana,62
Megachilidae,Ashmeadiella,inyoensis,Ashmeadiella_inyoensis,51
Megachilidae,Ashmeadiella,leachi,Ashmeadiella_leachi,71
Megachilidae,Ashmeadiella,leucozona,Ashmeadiella_leucozona,764
Megachilidae,Ashmeadiella,lutzi,Ashmeadiella_lutzi,48
Megachilidae,Ashmeadiella,maxima,Ashmeadiella_maxima,44
Megachilidae,Ashmeadiella,meliloti,Ashmeadiella_meliloti,3515
Megachilidae,Ashmeadiella,micheneri,Ashmeadiella_micheneri,28
Megachilidae,Ashmeadiella,neomexicana,Ashmeadiella_neomexicana,80
Megachilidae,Ashmeadiella,occipitalis,Ashmeadiella_occipitalis,1175
Megachilidae,Ashmeadiella,opuntiae,Ashmeadiella_opuntiae,1521
Megachilidae,Ashmeadiella,parkinsoniae,Ashmeadiella_parkinsoniae,13
Megachilidae,Ashmeadiella,pronitens,Ashmeadiella_pronitens,41
Megachilidae,Ashmeadiella,prosopidis,Ashmeadiella_prosopidis,555
Megachilidae,Ashmeadiella,rhodognatha,Ashmeadiella_rhodognatha,2004
Megachilidae,Ashmeadiella,rubrella,Ashmeadiella_rubrella,547
Megachilidae,Ashmeadiella,rufipes,Ashmeadiella_rufipes,323
Megachilidae,Ashmeadiella,rufitarsis,Ashmeadiella_rufitarsis,161
Megachilidae,Ashmeadiella,salviae,Ashmeadiella_salviae,222
Megachilidae,Ashmeadiella,sangrita,Ashmeadiella_sangrita,8
Megachilidae,Ashmeadiella,sculleni,Ashmeadiella_sculleni,5
Megachilidae,Ashmeadiella,sonora,Ashmeadiella_sonora,638
Megachilidae,Ashmeadiella,stenognatha,Ashmeadiella_stenognatha,27
Megachilidae,Ashmeadiella,timberlakei,Ashmeadiella_timberlakei,713
Megachilidae,Ashmeadiella,titusi,Ashmeadiella_titusi,36
Megachilidae,Ashmeadiella,truncativentris,Ashmeadiella_truncativentris,19
Megachilidae,Ashmeadiella,vandykiella,Ashmeadiella_vandykiella,104
Megachilidae,Ashmeadiella,xenomastax,Ashmeadiella_xenomastax,395
Megachilidae,Atoposmia,abjecta,Atoposmia_abjecta,176
Megachilidae,Atoposmia,anodontura,Atoposmia_anodontura,75
Megachilidae,Atoposmia,anthodyta,Atoposmia_anthodyta,85
Megachilidae,Atoposmia,arizonensis,Atoposmia_arizonensis,23
Megachilidae,Atoposmia,beameri,Atoposmia_beameri,97
Megachilidae,Atoposmia,copelandica,Atoposmia_copelandica,371
Megachilidae,Atoposmia,daleae,Atoposmia_daleae,106
Megachilidae,Atoposmia,elongata,Atoposmia_elongata,140
Megachilidae,Atoposmia,enceliae,Atoposmia_enceliae,174
Megachilidae,Atoposmia,hebitis,Atoposmia_hebitis,62
Megachilidae,Atoposmia,hemizoniae,Atoposmia_hemizoniae,5
Megachilidae,Atoposmia,hypostomalis,Atoposmia_hypostomalis,93
Megachilidae,Atoposmia,mirifica,Atoposmia_mirifica,47
Megachilidae,Atoposmia,namatophila,Atoposmia_namatophila,17
Megachilidae,Atoposmia,nitidivitta,Atoposmia_nitidivitta,29
Megachilidae,Atoposmia,oregona,Atoposmia_oregona,83
Megachilidae,Atoposmia,phaceliarum,Atoposmia_phaceliarum,3
Megachilidae,Atoposmia,pycnognatha,Atoposmia_pycnognatha,85
Megachilidae,Atoposmia,robustula,Atoposmia_robustula,133
Megachilidae,Atoposmia,rupestris,Atoposmia_rupestris,52
Megachilidae,Atoposmia,segregata,Atoposmia_segregata,4
Megachilidae,Atoposmia,timberlakei,Atoposmia_timberlakei,89
Megachilidae,Atoposmia,triodonta,Atoposmia_triodonta,151
Megachilidae,Atoposmia,viguierae,Atoposmia_viguierae,36
Megachilidae,Aztecanthidium,cuauhtemocum,Aztecanthidium_cuauhtemocum,4
Megachilidae,Aztecanthidium,tenochtitlanicum,Aztecanthidium_tenochtitlanicum,38
Megachilidae,Aztecanthidium,xochipillium,Aztecanthidium_xochipillium,10
Megachilidae,Chelostoma,bernardinum,Chelostoma_bernardinum,16
Megachilidae,Chelostoma,californicum,Chelostoma_californicum,979
Megachilidae,Chelostoma,cockerelli,Chelostoma_cockerelli,580
Megachilidae,Chelostoma,incisulum,Chelostoma_incisulum,269
Megachilidae,Chelostoma,marginatum,Chelostoma_marginatum,329
Megachilidae,Chelostoma,minutum,Chelostoma_minutum,737
Megachilidae,Chelostoma,phaceliae,Chelostoma_phaceliae,1242
Megachilidae,Chelostoma,philadelphi,Chelostoma_philadelphi,420
Megachilidae,Chelostoma,rapunculi,Chelostoma_rapunculi,20
Megachilidae,Coelioxys,abdominalis,Coelioxys_abdominalis,39
Megachilidae,Coelioxys,alatiformis,Coelioxys_alatiformis,4
Megachilidae,Coelioxys,apacheorum,Coelioxys_apacheorum,157
Megachilidae,Coelioxys,aperta,Coelioxys_aperta,5
Megachilidae,Coelioxys,aztecus,Coelioxys_aztecus,96
Megachilidae,Coelioxys,banksi,Coelioxys_banksi,22
Megachilidae,Coelioxys,chacoensis,Coelioxys_chacoensis,3
Megachilidae,Coelioxys,chichimeca,Coelioxys_chichimeca,118
Megachilidae,Coelioxys,cisnerosi,Coelioxys_cisnerosi,87
Megachilidae,Coelioxys,costaricensis,Coelioxys_costaricensis,25
Megachilidae,Coelioxys,coturnix,Coelioxys_coturnix,20
Megachilidae,Coelioxys,deani,Coelioxys_deani,4
Megachilidae,Coelioxys,dolichos,Coelioxys_dolichos,180
Megachilidae,Coelioxys,edita,Coelioxys_edita,478
Megachilidae,Coelioxys,erysimi,Coelioxys_erysimi,6
Megachilidae,Coelioxys,galactiae,Coelioxys_galactiae,19
Megachilidae,Coelioxys,germanus,Coelioxys_germanus,263
Megachilidae,Coelioxys,gilensis,Coelioxys_gilensis,260
Megachilidae,Coelioxys,gonaspis,Coelioxys_gonaspis,45
Megachilidae,Coelioxys,grindeliae,Coelioxys_grindeliae,138
Megachilidae,Coelioxys,hirsutissimus,Coelioxys_hirsutissimus,197
Megachilidae,Coelioxys,hunteri,Coelioxys_hunteri,168
Megachilidae,Coelioxys,immaculatus,Coelioxys_immaculatus,83
Megachilidae,Coelioxys,insita,Coelioxys_insita,15
Megachilidae,Coelioxys,menthae,Coelioxys_menthae,138
Megachilidae,Coelioxys,mesae,Coelioxys_mesae,47
Megachilidae,Coelioxys,mexicanus,Coelioxys_mexicanus,452
Megachilidae,Coelioxys,mitchelli,Coelioxys_mitchelli,72
Megachilidae,Coelioxys,modestus,Coelioxys_modestus,286
Megachilidae,Coelioxys,moestus,Coelioxys_moestus,204
Megachilidae,Coelioxys,novomexicanus,Coelioxys_novomexicanus,207
Megachilidae,Coelioxys,octodentatus,Coelioxys_octodentatus,796
Megachilidae,Coelioxys,otomita,Coelioxys_otomita,77
Megachilidae,Coelioxys,piercei,Coelioxys_piercei,3
Megachilidae,Coelioxys,porterae,Coelioxys_porterae,147
Megachilidae,Coelioxys,pratti,Coelioxys_pratti,38
Megachilidae,Coelioxys,producta,Coelioxys_producta,891
Megachilidae,Coelioxys,quaerens,Coelioxys_quaerens,3
Megachilidae,Coelioxys,rufipes,Coelioxys_rufipes,20
Megachilidae,Coelioxys,rufitarsis,Coelioxys_rufitarsis,803
Megachilidae,Coelioxys,sanguinicollis,Coelioxys_sanguinicollis,20
Megachilidae,Coelioxys,sayi,Coelioxys_sayi,1488
Megachilidae,Coelioxys,slossoni,Coelioxys_slossoni,155
Megachilidae,Coelioxys,sodalis,Coelioxys_sodalis,296
Megachilidae,Coelioxys,soledadensis,Coelioxys_soledadensis,14
Megachilidae,Coelioxys,texana,Coelioxys_texana,522
Megachilidae,Coelioxys,tolteca,Coelioxys_tolteca,121
Megachilidae,Coelioxys,totonaca,Coelioxys_totonaca,80
Megachilidae,Coelioxys,vigilans,Coelioxys_vigilans,11
Megachilidae,Coelioxys,zapoteca,Coelioxys_zapoteca,43
Megachilidae,Dianthidium,anophrys,Dianthidium_anophrys,27
Megachilidae,Dianthidium,arizonicum,Dianthidium_arizonicum,71
Megachilidae,Dianthidium,chamela,Dianthidium_chamela,45
Megachilidae,Dianthidium,concinnum,Dianthidium_concinnum,309
Megachilidae,Dianthidium,cressonii,Dianthidium_cressonii,328
Megachilidae,Dianthidium,curvatum,Dianthidium_curvatum,630
Megachilidae,Dianthidium,desertorum,Dianthidium_desertorum,5
Megachilidae,Dianthidium,discophorum,Dianthidium_discophorum,41
Megachilidae,Dianthidium,discors,Dianthidium_discors,48
Megachilidae,Dianthidium,dubium,Dianthidium_dubium,727
Megachilidae,Dianthidium,floridiense,Dianthidium_floridiense,84
Megachilidae,Dianthidium,heterulkei,Dianthidium_heterulkei,252
Megachilidae,Dianthidium,implicatum,Dianthidium_implicatum,136
Megachilidae,Dianthidium,macrurum,Dianthidium_macrurum,78
Megachilidae,Dianthidium,marshi,Dianthidium_marshi,13
Megachilidae,Dianthidium,parkeri,Dianthidium_parkeri,79
Megachilidae,Dianthidium,parvum,Dianthidium_parvum,1155
Megachilidae,Dianthidium,platyurum,Dianthidium_platyurum,147
Megachilidae,Dianthidium,plenum,Dianthidium_plenum,58
Megachilidae,Dianthidium,pudicum,Dianthidium_pudicum,1273
Megachilidae,Dianthidium,simile,Dianthidium_simile,81
Megachilidae,Dianthidium,singulare,Dianthidium_singulare,89
Megachilidae,Dianthidium,subparvum,Dianthidium_subparvum,591
Megachilidae,Dianthidium,subrufulum,Dianthidium_subrufulum,19
Megachilidae,Dianthidium,texanum,Dianthidium_texanum,4
Megachilidae,Dianthidium,ulkei,Dianthidium_ulkei,2593
Megachilidae,Dioxys,aurifuscus,Dioxys_aurifuscus,24
Megachilidae,Dioxys,pacificus,Dioxys_pacificus,91
Megachilidae,Dioxys,pomonae,Dioxys_pomonae,85
Megachilidae,Dioxys,producta,Dioxys_producta,119
Megachilidae,Dioxys,productus,Dioxys_productus,102
Megachilidae,Duckeanthidium,thielei,Duckeanthidium_thielei,11
Megachilidae,Epanthidium,bicoloratum,Epanthidium_bicoloratum,4
Megachilidae,Epanthidium,boharti,Epanthidium_boharti,6
Megachilidae,Heriades,bruneri,Heriades_bruneri,376
Megachilidae,Heriades,carinata,Heriades_carinata,2198
Megachilidae,Heriades,carinatus,Heriades_carinatus,434
Megachilidae,Heriades,cressoni,Heriades_cressoni,1936
Megachilidae,Heriades,crucifera,Heriades_crucifera,113
Megachilidae,Heriades,currani,Heriades_currani,81
Megachilidae,Heriades,gracilior,Heriades_gracilior,104
Megachilidae,Heriades,leavitti,Heriades_leavitti,176
Megachilidae,Heriades,micheneri,Heriades_micheneri,19
Megachilidae,Heriades,micropthalma,Heriades_micropthalma,1072
Megachilidae,Heriades,occidentalis,Heriades_occidentalis,602
Megachilidae,Heriades,tayrona,Heriades_tayrona,4
Megachilidae,Heriades,texana,Heriades_texana,198
Megachilidae,Heriades,timberlakei,Heriades_timberlakei,1335
Megachilidae,Heriades,truncorum,Heriades_truncorum,3
Megachilidae,Heriades,variolosa,Heriades_variolosa,651
Megachilidae,Hoplitis,albifrons,Hoplitis_albifrons,2345
Megachilidae,Hoplitis,bidenticauda,Hoplitis_bidenticauda,95
Megachilidae,Hoplitis,biscutellae,Hoplitis_biscutellae,1163
Megachilidae,Hoplitis,brachyodonta,Hoplitis_brachyodonta,4
Megachilidae,Hoplitis,bullifacies,Hoplitis_bullifacies,125
Megachilidae,Hoplitis,bunocephala,Hoplitis_bunocephala,21
Megachilidae,Hoplitis,caudex,Hoplitis_caudex,51
Megachilidae,Hoplitis,colei,Hoplitis_colei,289
Megachilidae,Hoplitis,cryptanthae,Hoplitis_cryptanthae,49
Megachilidae,Hoplitis,deserticola,Hoplitis_deserticola,386
Megachilidae,Hoplitis,elongaticeps,Hoplitis_elongaticeps,52
Megachilidae,Hoplitis,emarginata,Hoplitis_emarginata,4
Megachilidae,Hoplitis,evansi,Hoplitis_evansi,14
Megachilidae,Hoplitis,fulgida,Hoplitis_fulgida,2210
Megachilidae,Hoplitis,grinnelli,Hoplitis_grinnelli,691
Megachilidae,Hoplitis,hamulicornis,Hoplitis_hamulicornis,7
Megachilidae,Hoplitis,howardi,Hoplitis_howardi,531
Megachilidae,Hoplitis,hypocrita,Hoplitis_hypocrita,564
Megachilidae,Hoplitis,incanescens,Hoplitis_incanescens,115
Megachilidae,Hoplitis,jacintana,Hoplitis_jacintana,301
Megachilidae,Hoplitis,laevibullata,Hoplitis_laevibullata,43
Megachilidae,Hoplitis,linsdalei,Hoplitis_linsdalei,41
Megachilidae,Hoplitis,louisae,Hoplitis_louisae,13
Megachilidae,Hoplitis,micheneri,Hoplitis_micheneri,56
Megachilidae,Hoplitis,mojavensis,Hoplitis_mojavensis,139
Megachilidae,Hoplitis,nanula,Hoplitis_nanula,120
Megachilidae,Hoplitis,nemophilae,Hoplitis_nemophilae,65
Megachilidae,Hoplitis,nigrella,Hoplitis_nigrella,9
